,price,carat,depth,table,x,y,z,city,cut,color,clarity
38033,874,0.37,63.7,55.0,4.59,4.55,2.91,Las Vegas,Good,D,SI1
38034,567,0.33,63.1,55.0,4.42,4.46,2.8,Las Vegas,Good,D,SI1
38035,2318,0.7,64.2,60.0,5.62,5.59,3.6,Las Vegas,Good,D,SI1
38036,1436,0.5,63.6,58.0,5.05,5.08,3.22,Las Vegas,Good,D,SI1
38037,550,0.32,63.7,55.0,4.31,4.33,2.75,Las Vegas,Good,D,SI1
38038,758,0.41,56.5,63.0,4.98,4.94,2.8,Las Vegas,Good,D,SI1
38039,720,0.4,63.3,57.0,4.68,4.71,2.97,Las Vegas,Good,D,SI1
38040,567,0.33,63.1,55.0,4.38,4.4,2.77,Las Vegas,Good,D,SI1
38041,706,0.32,63.8,55.0,4.36,4.35,2.78,New York City,Good,D,SI1
38042,2753,0.74,63.1,59.0,5.71,5.74,3.61,New York City,Good,D,SI1
38043,552,0.3,63.4,56.0,4.26,4.29,2.71,New York City,Good,D,SI1
38044,4977,1.01,62.9,57.0,6.34,6.37,4.0,New York City,Good,D,SI1
38045,5501,1.01,57.6,60.0,6.59,6.64,3.81,New York City,Good,D,SI1
38046,732,0.31,63.7,54.0,4.35,4.31,2.76,New York City,Good,D,SI1
38047,4068,0.9,63.2,62.0,6.06,6.13,3.85,New York City,Good,D,SI1
38048,3253,0.78,60.1,61.0,5.92,5.89,3.55,New York City,Good,D,SI1
38049,3689,0.9,64.1,56.0,6.07,6.04,3.88,New York City,Good,D,SI1
38050,1310,0.54,63.7,57.0,5.22,5.14,3.3,New York City,Good,D,SI1
38051,3324,0.81,64.1,54.0,5.92,5.96,3.81,New York City,Good,D,SI1
38052,571,0.31,63.4,58.0,4.32,4.35,2.75,New York City,Good,D,SI1
38053,774,0.43,63.8,55.0,4.79,4.8,3.06,New York City,Good,D,SI1
38054,5497,1.02,63.3,58.0,6.35,6.39,4.03,New York City,Good,D,SI1
38055,5005,1.0,60.4,64.0,6.3,6.39,3.83,Paris,Good,D,SI1
38056,987,0.47,63.8,59.0,4.9,4.88,3.12,Paris,Good,D,SI1
38057,3755,0.9,63.6,63.0,6.03,6.07,3.85,Paris,Good,D,SI1
38058,3689,0.9,63.6,63.0,6.07,6.03,3.85,Paris,Good,D,SI1
38059,6088,1.11,57.8,61.0,6.83,6.78,3.93,Paris,Good,D,SI1
38060,5259,0.92,60.2,56.0,6.28,6.32,3.79,Paris,Good,D,SI1
38061,2258,0.67,63.8,57.0,5.53,5.48,3.51,Paris,Good,D,SI1
38062,1210,0.5,63.9,56.0,5.02,4.93,3.18,Paris,Good,D,SI1
38063,732,0.31,63.9,54.0,4.3,4.27,2.74,Tel Aviv,Good,D,SI1
38064,667,0.4,60.3,61.0,4.74,4.78,2.87,Tel Aviv,Good,D,SI1
38065,1333,0.5,63.8,60.0,5.0,5.03,3.2,Tel Aviv,Good,D,SI1
38066,1944,0.6,63.8,57.0,5.32,5.27,3.38,Tel Aviv,Good,D,SI1
38067,3078,0.75,63.6,58.0,5.65,5.77,3.63,Tel Aviv,Good,D,SI1
38068,1636,0.53,63.8,56.0,5.16,5.12,3.28,Tel Aviv,Good,D,SI1
38069,2681,0.7,62.6,60.0,5.57,5.61,3.5,Tel Aviv,Good,D,SI1
38070,4558,1.02,64.3,54.0,6.32,6.27,4.05,Tel Aviv,Good,D,SI1
38071,738,0.41,63.2,58.0,4.72,4.77,3.0,Tel Aviv,Good,D,SI1
38072,5088,1.03,60.1,62.0,6.55,6.53,3.93,Tel Aviv,Good,D,SI1
38073,3880,0.9,62.4,63.0,6.04,6.13,3.8,Tel Aviv,Good,D,SI1
38074,720,0.4,63.6,57.0,4.67,4.7,2.98,Dubai,Good,D,SI1
38075,1574,0.51,63.6,57.0,5.08,5.05,3.22,Dubai,Good,D,SI1
38076,1190,0.5,64.1,56.0,5.03,4.98,3.21,Dubai,Good,D,SI1
38077,1235,0.5,64.1,56.0,5.03,4.98,3.21,Dubai,Good,D,SI1
38078,644,0.35,63.3,57.0,4.51,4.53,2.86,Dubai,Good,D,SI1
38079,589,0.32,63.3,57.0,4.37,4.38,2.77,Dubai,Good,D,SI1
38080,663,0.36,63.1,55.0,4.54,4.59,2.88,Dubai,Good,D,SI1
38081,3567,0.9,61.9,64.0,6.0,6.09,3.74,Dubai,Good,D,SI1
38082,2318,0.7,64.2,62.0,5.52,5.48,3.53,Dubai,Good,D,SI1
38083,1363,0.51,58.7,58.0,5.21,5.25,3.07,Dubai,Good,D,SI1
38084,4693,0.96,61.0,61.0,6.29,6.33,3.85,Dubai,Good,D,SI1
38085,11087,1.51,64.9,60.0,7.14,7.2,4.65,Dubai,Good,D,SI1
38086,738,0.41,63.8,56.0,4.68,4.72,3.0,Kimberly,Good,D,SI1
38087,947,0.41,63.8,56.0,4.72,4.68,3.0,Kimberly,Good,D,SI1
38088,5913,1.2,63.5,55.0,6.7,6.78,4.28,Kimberly,Good,D,SI1
38089,2570,0.7,61.6,62.0,5.67,5.72,3.51,Kimberly,Good,D,SI1
38090,515,0.3,63.4,54.0,4.27,4.31,2.72,Kimberly,Good,D,SI1
38091,552,0.3,63.8,57.0,4.27,4.29,2.73,Kimberly,Good,D,SI1
38092,5747,1.01,58.3,59.0,6.59,6.61,3.85,Kimberly,Good,D,SI1
38093,5544,1.01,65.1,57.0,6.3,6.32,4.11,Kimberly,Good,D,SI1
38094,5708,1.04,63.7,58.0,6.43,6.39,4.08,Kimberly,Good,D,SI1
38095,4909,1.01,64.1,60.0,6.3,6.27,4.03,Kimberly,Good,D,SI1
38096,4158,0.92,63.6,57.0,6.09,6.14,3.89,Kimberly,Good,D,SI1
38097,3812,0.93,63.8,59.0,6.21,6.15,3.94,Kimberly,Good,D,SI1
38098,18468,2.04,61.9,60.0,8.15,8.11,5.03,Kimberly,Good,D,SI1
38099,1847,0.57,62.2,64.0,5.29,5.23,3.27,Kimberly,Good,D,SI1
38100,589,0.32,63.5,55.0,4.31,4.35,2.75,Kimberly,Good,D,SI1
38101,5096,1.0,60.4,64.0,6.39,6.3,3.83,Kimberly,Good,D,SI1
38102,2719,0.71,63.1,56.0,5.68,5.73,3.6,Kimberly,Good,D,SI1
38103,5469,1.0,64.9,53.0,6.27,6.3,4.08,Kimberly,Good,D,SI1
38104,4362,0.9,61.1,62.0,6.2,6.24,3.8,Kimberly,Good,D,SI1
38105,1605,0.52,63.9,58.0,5.12,5.08,3.26,Kimberly,Good,D,SI1
38106,4790,0.94,63.6,56.0,6.25,6.2,3.96,Kimberly,Good,D,SI1
38107,2547,0.71,64.1,56.0,5.63,5.6,3.6,Kimberly,Good,D,SI1
38108,9718,1.5,63.4,63.0,7.19,7.23,4.57,Kimberly,Good,D,SI1
38109,1821,0.59,63.7,56.0,5.35,5.32,3.4,Kimberly,Good,D,SI1
38110,663,0.36,63.4,57.0,4.55,4.57,2.89,Kimberly,Good,D,SI1
38111,571,0.31,63.5,56.0,4.29,4.31,2.73,Kimberly,Good,D,SI1
38112,5331,1.0,58.5,64.0,6.53,6.49,3.81,Kimberly,Good,D,SI1
38113,571,0.31,63.4,55.0,4.28,4.3,2.72,Surat,Good,D,SI1
38114,1423,0.51,63.3,57.0,5.06,5.09,3.21,Surat,Good,D,SI1
38115,1257,0.5,63.9,56.0,5.02,4.93,3.18,Surat,Good,D,SI1
38116,1255,0.51,64.0,58.0,5.03,5.06,3.23,Surat,Good,D,SI1
38117,5147,1.01,63.9,62.0,6.31,6.25,4.01,Surat,Good,D,SI1
38118,571,0.31,63.5,57.0,4.28,4.32,2.73,Surat,Good,D,SI1
38119,4158,0.92,63.1,58.0,6.11,6.16,3.87,Surat,Good,D,SI1
38120,8624,1.4,63.8,60.0,7.01,6.95,4.45,Surat,Good,D,SI1
38121,5005,1.0,61.9,65.0,6.31,6.36,3.92,Surat,Good,D,SI1
38122,626,0.34,63.1,57.0,4.44,4.46,2.81,Surat,Good,D,SI1
38123,739,0.35,57.7,60.0,4.69,4.64,2.69,Surat,Good,D,SI1
38124,4469,0.9,58.5,63.0,6.21,6.3,3.66,Surat,Good,D,SI1
38125,533,0.31,63.8,57.0,4.29,4.33,2.75,Surat,Good,D,SI1
38126,5147,1.01,63.9,61.0,6.31,6.28,4.02,Surat,Good,D,SI1
38127,756,0.32,63.8,56.0,4.35,4.33,2.77,Antwerp,Good,D,SI1
38128,601,0.35,63.3,56.0,4.5,4.53,2.86,Antwerp,Good,D,SI1
38129,4821,1.01,64.1,60.0,6.27,6.3,4.03,Antwerp,Good,D,SI1
38130,5543,1.01,63.8,58.0,6.38,6.34,4.06,Antwerp,Good,D,SI1
38131,738,0.41,63.2,57.0,4.73,4.77,3.0,Antwerp,Good,D,SI1
38132,3796,0.91,64.0,58.0,6.06,6.09,3.89,Antwerp,Good,D,SI1
38133,4786,1.0,65.1,54.0,6.23,6.27,4.07,Antwerp,Good,D,SI1
38134,5642,1.0,64.2,56.0,6.23,6.29,4.02,Antwerp,Good,D,SI1
38135,515,0.3,63.1,56.0,4.24,4.28,2.69,Antwerp,Good,D,SI1
38136,5013,1.0,64.8,58.0,6.23,6.27,4.05,Antwerp,Good,D,SI1
38137,2738,0.8,63.7,57.0,5.88,5.8,3.72,Antwerp,Good,D,SI1
38138,5055,1.01,63.9,62.0,6.25,6.31,4.01,Antwerp,Good,D,SI1
38139,571,0.31,63.5,55.0,4.27,4.3,2.72,Antwerp,Good,D,SI1
38140,4419,0.9,61.9,62.0,6.15,6.17,3.81,Antwerp,Good,D,SI1
38141,5497,1.02,63.5,61.0,6.27,6.35,4.01,Antwerp,Good,D,SI1
38142,2444,0.7,59.9,63.0,5.74,5.81,3.46,Antwerp,Good,D,SI1
38143,738,0.41,63.4,55.0,4.68,4.72,2.98,Antwerp,Good,D,SI1
38144,1395,0.5,63.2,59.0,5.02,5.04,3.18,Antwerp,Good,D,SI1
38145,738,0.41,63.3,55.0,4.74,4.77,3.01,Antwerp,Good,D,SI1
38146,4381,0.9,63.5,57.0,6.11,6.15,3.89,Antwerp,Good,D,SI1
38147,1436,0.5,63.3,56.0,5.07,5.1,3.22,Antwerp,Good,D,SI1
38148,5443,1.01,61.8,60.0,6.35,6.37,3.93,Antwerp,Good,D,SI1
38149,2641,0.71,64.0,56.0,5.59,5.63,3.59,Antwerp,Good,D,SI1
38150,589,0.32,63.1,56.0,4.34,4.38,2.75,Antwerp,Good,D,SI1
38151,1447,0.5,60.5,57.0,5.1,5.14,3.1,Madrid,Good,D,SI1
38152,5055,1.01,63.9,61.0,6.28,6.31,4.02,Madrid,Good,D,SI1
38153,924,0.4,63.6,57.0,4.7,4.67,2.98,Madrid,Good,D,SI1
38154,589,0.32,63.7,55.0,4.35,4.38,2.78,Madrid,Good,D,SI1
38155,720,0.4,63.5,55.0,4.67,4.72,2.98,Madrid,Good,D,SI1
38156,4178,0.9,63.8,57.0,6.12,6.07,3.89,Madrid,Good,D,SI1
38157,5927,1.08,63.8,59.0,6.47,6.39,4.1,Madrid,Good,D,SI1
38158,571,0.31,63.5,56.0,4.29,4.31,2.73,Madrid,Good,D,SI1
38159,707,0.41,63.4,56.0,4.73,4.76,3.01,Madrid,Good,D,SI1
38160,774,0.43,63.4,55.0,4.78,4.84,3.05,Madrid,Good,D,SI1
38161,6174,1.05,63.7,59.0,6.42,6.38,4.08,Madrid,Good,D,SI1
38162,4265,0.91,64.6,58.0,6.02,6.12,3.92,Madrid,Good,D,SI1
38163,1436,0.5,63.7,56.0,5.05,5.09,3.23,London,Good,D,SI1
38164,2468,0.7,58.8,64.0,5.74,5.79,3.39,London,Good,D,SI1
38165,589,0.32,63.1,57.0,4.37,4.38,2.76,London,Good,D,SI1
38166,552,0.3,63.2,56.0,4.24,4.27,2.69,London,Good,D,SI1
38167,4441,1.03,64.3,58.0,6.31,6.28,4.05,London,Good,D,SI1
38168,5443,1.01,63.8,58.0,6.34,6.38,4.06,London,Good,D,SI1
38169,706,0.32,63.7,55.0,4.33,4.31,2.75,London,Good,D,SI1
38170,3357,0.91,64.0,59.0,6.13,6.02,3.89,London,Good,D,SI1
38171,589,0.32,63.6,56.0,4.34,4.37,2.77,Luxembourg,Good,D,SI1
38172,1431,0.59,63.8,57.0,5.31,5.26,3.37,Luxembourg,Good,D,SI1
38173,589,0.32,63.3,57.0,4.36,4.39,2.77,Luxembourg,Good,D,SI1
38174,2872,0.7,62.5,56.7,5.59,5.62,3.51,Luxembourg,Good,D,SI1
38175,2512,0.7,63.6,60.0,5.59,5.51,3.51,Luxembourg,Good,D,SI1
38176,4928,1.0,63.8,53.0,6.35,6.4,4.07,Luxembourg,Good,D,SI1
38177,3179,0.81,63.9,58.0,5.9,5.85,3.75,Luxembourg,Good,D,SI1
38178,4117,0.9,64.4,60.0,5.95,6.0,3.85,Luxembourg,Good,D,SI1
38179,2608,0.75,64.1,54.0,5.78,5.76,3.7,Luxembourg,Good,D,SI1
38180,709,0.3,63.8,57.0,4.29,4.27,2.73,Luxembourg,Good,D,SI1
38181,756,0.32,63.6,56.0,4.37,4.34,2.77,Luxembourg,Good,D,SI1
38182,3755,0.9,64.1,56.0,6.04,6.07,3.88,Luxembourg,Good,D,SI1
38183,5443,1.01,63.1,60.0,6.32,6.39,4.01,Luxembourg,Good,D,SI1
38184,3024,0.75,63.6,58.0,5.77,5.65,3.63,Luxembourg,Good,D,SI1
38185,949,0.41,63.3,59.0,4.71,4.73,2.99,Amsterdam,Good,D,VVS2
38186,462,0.25,64.6,56.0,3.97,3.99,2.57,Las Vegas,Good,D,VVS2
38187,3267,0.7,63.3,54.0,5.6,5.64,3.56,Las Vegas,Good,D,VVS2
38188,452,0.23,61.8,65.0,3.9,3.93,2.42,Las Vegas,Good,D,VVS2
38189,548,0.25,57.5,61.0,4.16,4.19,2.4,Las Vegas,Good,D,VVS2
38190,1080,0.4,60.8,62.0,4.74,4.77,2.89,Las Vegas,Good,D,VVS2
38191,3369,0.69,61.5,61.0,5.61,5.65,3.46,Paris,Good,D,VVS2
38192,787,0.3,63.5,58.0,4.23,4.31,2.71,Tel Aviv,Good,D,VVS2
38193,1135,0.4,60.2,63.0,4.74,4.8,2.87,Kimberly,Good,D,VVS2
38194,1056,0.39,58.1,60.0,4.82,4.85,2.81,Kimberly,Good,D,VVS2
38195,693,0.27,64.3,55.0,4.14,4.09,2.65,Kimberly,Good,D,VVS2
38196,2174,0.51,63.1,58.0,5.07,5.1,3.21,Surat,Good,D,VVS2
38197,3312,0.7,63.7,55.0,5.66,5.61,3.59,Surat,Good,D,VVS2
38198,8943,1.01,63.7,57.0,6.29,6.36,4.03,Antwerp,Good,D,VVS2
38199,8374,1.0,60.2,62.0,6.42,6.46,3.88,Antwerp,Good,D,VVS2
38200,719,0.3,61.6,63.0,4.23,4.27,2.62,Antwerp,Good,D,VVS2
38201,724,0.26,63.6,56.0,4.09,4.06,2.59,Antwerp,Good,D,VVS2
38202,752,0.3,63.6,55.0,4.25,4.31,2.72,Antwerp,Good,D,VVS2
38203,564,0.26,63.6,56.0,4.06,4.09,2.59,Madrid,Good,D,VVS2
38204,8943,1.01,63.5,57.0,6.32,6.35,4.02,Madrid,Good,D,VVS2
38205,4346,1.2,63.6,60.0,6.72,6.67,4.26,Zurich,Good,D,I1
38206,468,0.32,64.0,54.0,4.36,4.33,2.78,Zurich,Good,D,I1
38207,4050,1.23,63.7,58.0,6.79,6.72,4.3,Zurich,Good,D,I1
38208,3977,1.23,63.7,58.0,6.72,6.79,4.3,Dubai,Good,D,I1
38209,5979,1.51,57.0,64.0,7.48,7.53,4.28,Surat,Good,D,I1
38210,361,0.32,64.0,54.0,4.33,4.36,2.78,Madrid,Good,D,I1
38211,2657,1.0,57.8,62.0,6.51,6.47,3.75,Luxembourg,Good,D,I1
38212,6369,1.0,59.1,62.0,6.42,6.45,3.8,Amsterdam,Good,G,VS2
38213,515,0.3,58.5,64.0,4.42,4.37,2.57,Amsterdam,Good,G,VS2
38214,648,0.3,58.5,64.0,4.42,4.37,2.57,Amsterdam,Good,G,VS2
38215,1821,0.61,61.2,62.8,5.38,5.42,3.3,Amsterdam,Good,G,VS2
38216,526,0.3,63.1,56.0,4.25,4.28,2.69,Amsterdam,Good,G,VS2
38217,5242,1.0,58.6,65.0,6.61,6.53,3.85,Amsterdam,Good,G,VS2
38218,1613,0.57,64.1,55.0,5.28,5.27,3.38,Amsterdam,Good,G,VS2
38219,5497,1.01,62.0,61.0,6.29,6.38,3.93,Amsterdam,Good,G,VS2
38220,4022,0.9,63.6,59.0,6.1,6.04,3.86,Zurich,Good,G,VS2
38221,2367,0.7,62.1,61.0,5.68,5.69,3.53,Zurich,Good,G,VS2
38222,5943,1.02,63.7,57.0,6.24,6.31,4.0,Zurich,Good,G,VS2
38223,9467,1.61,63.8,58.0,7.43,7.36,4.72,Zurich,Good,G,VS2
38224,526,0.3,63.5,54.0,4.25,4.28,2.71,Zurich,Good,G,VS2
38225,5723,1.0,63.0,58.0,6.25,6.35,3.97,Zurich,Good,G,VS2
38226,1422,0.54,63.6,56.0,5.14,5.17,3.28,Zurich,Good,G,VS2
38227,12547,1.57,57.8,60.0,7.66,7.6,4.41,Zurich,Good,G,VS2
38228,3976,0.9,63.2,58.0,6.09,6.16,3.87,Zurich,Good,G,VS2
38229,10669,1.5,63.7,57.0,7.29,7.25,4.63,Las Vegas,Good,G,VS2
38230,491,0.3,63.1,58.0,4.23,4.27,2.68,Las Vegas,Good,G,VS2
38231,787,0.39,63.8,59.0,4.66,4.59,2.95,Las Vegas,Good,G,VS2
38232,1816,0.57,58.2,66.0,5.34,5.45,3.14,Las Vegas,Good,G,VS2
38233,743,0.39,60.3,60.6,4.7,4.71,2.84,Las Vegas,Good,G,VS2
38234,11235,1.52,63.3,57.0,7.27,7.32,4.62,Las Vegas,Good,G,VS2
38235,2131,0.67,57.5,60.1,5.78,5.83,3.34,Las Vegas,Good,G,VS2
38236,5922,1.02,63.6,57.0,6.41,6.38,4.07,Las Vegas,Good,G,VS2
38237,11508,1.5,63.8,56.0,7.2,7.15,4.58,Las Vegas,Good,G,VS2
38238,5655,1.01,60.3,57.0,6.46,6.51,3.91,Las Vegas,Good,G,VS2
38239,2599,0.71,64.0,55.0,5.65,5.67,3.62,New York City,Good,G,VS2
38240,11746,1.51,64.2,54.0,7.27,7.18,4.64,New York City,Good,G,VS2
38241,8099,1.21,63.8,56.0,6.74,6.67,4.28,New York City,Good,G,VS2
38242,5600,1.0,63.4,61.0,6.23,6.29,3.97,New York City,Good,G,VS2
38243,909,0.4,62.8,54.4,4.67,4.7,2.94,New York City,Good,G,VS2
38244,5601,1.04,61.4,65.0,6.53,6.47,3.99,New York City,Good,G,VS2
38245,5999,1.01,63.1,59.0,6.37,6.4,4.03,Paris,Good,G,VS2
38246,4125,0.91,59.9,61.0,6.2,6.33,3.75,Paris,Good,G,VS2
38247,2282,0.7,63.1,58.0,5.66,5.69,3.58,Paris,Good,G,VS2
38248,4093,0.9,63.6,59.0,6.04,6.1,3.86,Paris,Good,G,VS2
38249,5599,1.01,63.9,54.0,6.31,6.37,4.05,Paris,Good,G,VS2
38250,456,0.3,63.5,58.0,4.24,4.29,2.71,Paris,Good,G,VS2
38251,5068,1.0,62.7,58.0,6.24,6.33,3.94,Tel Aviv,Good,G,VS2
38252,5702,1.0,63.4,57.0,6.27,6.31,3.99,Tel Aviv,Good,G,VS2
38253,3859,0.9,63.9,61.0,5.97,6.01,3.83,Tel Aviv,Good,G,VS2
38254,1605,0.58,58.4,59.0,5.4,5.46,3.17,Tel Aviv,Good,G,VS2
38255,7380,1.2,62.2,58.0,6.72,6.76,4.19,Tel Aviv,Good,G,VS2
38256,3370,0.84,63.6,59.0,5.89,5.94,3.76,Tel Aviv,Good,G,VS2
38257,1395,0.53,63.4,58.0,5.13,5.16,3.26,Tel Aviv,Good,G,VS2
38258,544,0.31,63.4,59.0,4.29,4.32,2.73,Dubai,Good,G,VS2
38259,5701,1.01,63.7,56.0,6.4,6.32,4.05,Dubai,Good,G,VS2
38260,17898,2.0,64.1,55.0,7.94,7.88,5.07,Dubai,Good,G,VS2
38261,10181,1.01,63.6,56.0,6.31,6.24,3.99,Dubai,Good,G,VS2
38262,2029,0.71,63.5,59.0,5.63,5.67,3.59,Dubai,Good,G,VS2
38263,6080,1.02,63.8,59.0,6.34,6.27,4.02,Dubai,Good,G,VS2
38264,1821,0.61,59.6,61.5,5.47,5.52,3.27,Dubai,Good,G,VS2
38265,6058,1.02,63.2,57.0,6.38,6.41,4.04,Kimberly,Good,G,VS2
38266,3250,0.81,62.9,58.0,5.88,5.94,3.72,Kimberly,Good,G,VS2
38267,4309,0.9,63.7,60.0,6.02,5.98,3.82,Kimberly,Good,G,VS2
38268,2496,0.7,63.8,55.0,5.66,5.59,3.59,Kimberly,Good,G,VS2
38269,394,0.28,61.8,61.0,4.2,4.21,2.6,Kimberly,Good,G,VS2
38270,7047,1.21,64.1,58.0,6.74,6.67,4.3,Kimberly,Good,G,VS2
38271,5050,1.01,60.2,65.0,6.55,6.48,3.92,Kimberly,Good,G,VS2
38272,1287,0.58,63.2,58.0,5.36,5.28,3.36,Kimberly,Good,G,VS2
38273,1343,0.51,63.5,57.0,5.05,5.06,3.21,Kimberly,Good,G,VS2
38274,526,0.3,63.5,55.0,4.22,4.25,2.69,Kimberly,Good,G,VS2
38275,1007,0.4,63.8,59.0,4.64,4.57,2.94,Kimberly,Good,G,VS2
38276,787,0.39,63.3,57.0,4.61,4.65,2.93,Kimberly,Good,G,VS2
38277,5199,1.01,63.1,55.0,6.36,6.38,4.02,Kimberly,Good,G,VS2
38278,1226,0.47,60.1,60.3,5.02,5.07,3.03,Kimberly,Good,G,VS2
38279,5544,1.0,62.9,56.0,6.33,6.39,4.0,Kimberly,Good,G,VS2
38280,526,0.3,63.1,57.0,4.24,4.28,2.69,Kimberly,Good,G,VS2
38281,2322,0.74,64.2,53.0,5.72,5.69,3.66,Kimberly,Good,G,VS2
38282,2258,0.71,64.1,56.0,5.64,5.6,3.6,Surat,Good,G,VS2
38283,5667,1.0,59.9,57.0,6.45,6.51,3.88,Surat,Good,G,VS2
38284,698,0.31,63.6,56.0,4.29,4.26,2.72,Surat,Good,G,VS2
38285,2623,0.71,64.2,58.0,5.62,5.59,3.6,Surat,Good,G,VS2
38286,4210,0.9,60.8,56.0,6.14,6.19,3.75,Surat,Good,G,VS2
38287,1349,0.52,63.3,57.0,5.09,5.11,3.23,Surat,Good,G,VS2
38288,5756,1.01,58.9,61.0,6.46,6.55,3.83,Surat,Good,G,VS2
38289,6126,1.01,62.7,60.0,6.27,6.32,3.95,Surat,Good,G,VS2
38290,4135,0.9,64.4,62.0,5.97,6.02,3.86,Surat,Good,G,VS2
38291,771,0.38,58.8,62.0,4.68,4.71,2.76,Surat,Good,G,VS2
38292,561,0.32,63.3,54.0,4.36,4.39,2.77,Surat,Good,G,VS2
38293,5538,1.01,63.2,64.0,6.34,6.28,3.99,Surat,Good,G,VS2
38294,1668,0.61,59.9,61.0,5.48,5.6,3.32,Surat,Good,G,VS2
38295,15091,1.66,63.2,56.0,7.49,7.61,4.77,Surat,Good,G,VS2
38296,2311,0.72,63.4,53.0,5.72,5.79,3.64,Surat,Good,G,VS2
38297,4194,0.9,63.6,58.0,6.12,6.08,3.88,Surat,Good,G,VS2
38298,507,0.31,63.2,58.0,4.28,4.3,2.71,Surat,Good,G,VS2
38299,544,0.31,63.1,58.0,4.3,4.35,2.73,Surat,Good,G,VS2
38300,5484,1.0,63.7,57.0,6.32,6.28,4.01,Surat,Good,G,VS2
38301,6212,1.06,63.1,59.0,6.45,6.48,4.08,Surat,Good,G,VS2
38302,891,0.43,61.8,60.7,4.8,4.84,2.99,Surat,Good,G,VS2
38303,5860,1.0,63.5,59.0,6.23,6.33,3.99,Surat,Good,G,VS2
38304,2649,0.71,58.9,61.0,5.81,5.84,3.43,Surat,Good,G,VS2
38305,1088,0.48,65.4,59.0,4.79,4.88,3.16,Surat,Good,G,VS2
38306,4838,1.0,56.7,62.0,6.64,6.59,3.75,Antwerp,Good,G,VS2
38307,1259,0.5,59.3,65.0,5.1,5.12,3.03,Antwerp,Good,G,VS2
38308,4054,0.9,62.1,59.0,6.02,6.16,3.78,Antwerp,Good,G,VS2
38309,816,0.4,59.6,63.0,4.77,4.81,2.85,Antwerp,Good,G,VS2
38310,1990,0.67,63.8,60.0,5.5,5.47,3.5,Antwerp,Good,G,VS2
38311,12756,1.51,63.3,60.0,7.2,7.28,4.58,Antwerp,Good,G,VS2
38312,7359,1.21,59.1,61.0,6.95,6.89,4.09,Antwerp,Good,G,VS2
38313,5535,1.04,61.4,65.0,6.53,6.47,3.99,Antwerp,Good,G,VS2
38314,1410,0.5,63.2,57.0,4.99,5.04,3.17,Antwerp,Good,G,VS2
38315,561,0.32,63.1,57.0,4.3,4.35,2.73,Antwerp,Good,G,VS2
38316,2633,0.7,63.1,55.0,5.61,5.64,3.55,Antwerp,Good,G,VS2
38317,7603,1.2,63.3,58.0,6.66,6.74,4.24,Antwerp,Good,G,VS2
38318,6793,1.2,65.2,56.0,6.61,6.67,4.33,Antwerp,Good,G,VS2
38319,5418,1.01,64.4,58.0,6.23,6.31,4.04,Antwerp,Good,G,VS2
38320,9741,1.51,63.7,57.0,7.21,7.18,4.58,Antwerp,Good,G,VS2
38321,1443,0.51,63.9,56.0,5.1,5.07,3.25,Antwerp,Good,G,VS2
38322,5599,1.01,63.6,60.0,6.3,6.35,4.02,Antwerp,Good,G,VS2
38323,4257,0.91,63.6,58.0,6.1,6.14,3.89,Antwerp,Good,G,VS2
38324,8032,1.2,57.8,59.0,7.06,7.0,4.06,Madrid,Good,G,VS2
38325,807,0.4,63.5,56.0,4.68,4.7,2.98,Madrid,Good,G,VS2
38326,2776,0.72,59.7,60.5,5.8,5.84,3.47,Madrid,Good,G,VS2
38327,11508,1.5,58.8,64.0,7.43,7.4,4.36,Madrid,Good,G,VS2
38328,5701,1.01,57.5,62.0,6.58,6.53,3.77,Madrid,Good,G,VS2
38329,6681,1.14,63.2,58.0,6.63,6.67,4.2,Madrid,Good,G,VS2
38330,2708,0.72,63.1,57.0,5.71,5.74,3.61,Madrid,Good,G,VS2
38331,5702,1.0,63.1,61.0,6.33,6.38,4.01,Madrid,Good,G,VS2
38332,734,0.39,63.7,53.0,4.62,4.67,2.96,Madrid,Good,G,VS2
38333,1906,0.64,64.1,55.3,5.43,5.45,3.49,Madrid,Good,G,VS2
38334,1793,0.6,59.8,61.9,5.45,5.5,3.27,Madrid,Good,G,VS2
38335,5701,1.01,63.9,54.0,6.37,6.31,4.05,Madrid,Good,G,VS2
38336,5484,1.0,63.7,59.0,6.38,6.33,4.05,Madrid,Good,G,VS2
38337,544,0.31,63.5,58.0,4.22,4.29,2.7,Madrid,Good,G,VS2
38338,1415,0.5,57.9,61.0,5.23,5.2,3.02,Madrid,Good,G,VS2
38339,3195,0.83,63.7,60.9,5.84,5.92,3.75,London,Good,G,VS2
38340,5002,1.0,63.6,58.0,6.26,6.35,4.01,London,Good,G,VS2
38341,942,0.39,63.7,53.0,4.67,4.62,2.96,London,Good,G,VS2
38342,1343,0.51,63.9,56.0,5.07,5.1,3.25,London,Good,G,VS2
38343,11640,1.51,64.2,54.0,7.18,7.27,4.64,London,Good,G,VS2
38344,5500,1.0,63.3,60.0,6.29,6.37,4.01,London,Good,G,VS2
38345,1850,0.62,61.0,62.0,5.41,5.5,3.33,Luxembourg,Good,G,VS2
38346,544,0.31,63.1,56.0,4.31,4.37,2.74,Luxembourg,Good,G,VS2
38347,8672,1.24,61.3,57.0,6.78,6.88,4.19,Luxembourg,Good,G,VS2
38348,4296,0.9,61.5,61.0,6.18,6.21,3.81,Luxembourg,Good,G,VS2
